"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YMVWDEZF","book","2022","","DistributedML '22: Proceedings of the 3rd International Workshop on Distributed Machine Learning","","978-1-4503-9922-7","","","","Distributed ML is a rapidly evolving, interdisciplinary field bringing together techniques from distributed systems, networks and machine learning. The advent of deep learning and the pursuit of artificial intelligence has created previously unfathomable deployments both in the datacenter and in the wild, enabling use-cases ranging from virtual reality and intelligent assistants to robots and self-driving cars. However, be it in the form of training or inference, these workloads pose several challenges pushing the compute, memory, sensing and networking capabilities of devices. As such, ML deployments become innately distributed, as a means to scale out local capabilities by leveraging remote or ambient resources in a distributed fashion in a collaborative manner. Simultaneously, the strive for user-privacy and sustainability gives birth to new training solutions, such as Federated Learning. However, adversarial actors may pose challenges to the robustness of the such deployments.Be it deployed in the cloud, edge or consumer end, Distributed ML challenges and pushes the limits of today's compute, networking and algorithmic frontier. To this end, the DistributedML workshop comes in a timely manner to provide a forum for ideas coming from different disciplines to be aired so as to solve current challenges and shape the technology of the future.","2022","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JK6R6YIT","book","2024","","DEBS '24: Proceedings of the 18th ACM International Conference on Distributed and Event-based Systems","","979-8-4007-0443-7","","","","We welcome you to the 18th ACM International Conference on Distributed and Event-Based Systems (DEBS) 2024, hosted as an in-person event at the Institut National des Sciences Appliquées (INSA) Lyon.The history of DEBS spans over 20 years of scientific progress, beginning as a workshop and evolving into a conference 17 years ago. The conference's goals have evolved over time, but its primary objective - to provide a dedicated forum for the dissemination of high-quality, original, and impactful research on distributed systems and event-based computing - has remained unchanged. Alongside scientific contributions, the conference has always featured the discussion of practical insights and the reporting of experiences relevant to the industrial sector.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R8U9L5ZV","book","2024","","WiSec '24: Proceedings of the 17th ACM Conference on Security and Privacy in Wireless and Mobile Networks","","979-8-4007-0582-3","","","","Welcome to the 2024 ACM Conference on Security and Privacy in Wireless and Mobile Networks (ACM WiSec)!Now in its 17th year, WiSec continues to be the premier venue for research on all aspects of security and privacy in wireless and mobile networks, their systems, and their applications. We are hosted by the Korea Institute of Information Security &amp; Cryptology, located in the city center of Seoul, Korea - a city known for its dynamic mix of 600-year-old palaces and the contemporary urban landscape characterized by towering skyscrapers.We begin our exciting three-day main conference program on May 27th with single-track technical paper sessions, a poster and demo session, two excellent keynotes from telecommunication security expert Prof. Jean-Pierre Seifert (TU Berlin) and wireless security expert Mathy Vanhoef (KU Leuven), and a panel on wireless security and AI. Three invited talks named ""Vision Talk"" discuss the future of wireless and mobile security issues. The WiseML Workshop follows the main program on May 30th. We invite participants to attend the exciting paper presentations and keynotes, interact with the presenters during the Q&amp;A sessions after each talk, network during the coffee breaks and lunches each day, and socialize during the banquet dinner.","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VP2RLXMJ","book","2025","","CGO '25: Proceedings of the 23rd ACM/IEEE International Symposium on Code Generation and Optimization","","979-8-4007-1275-3","","","","Welcome to the 23nd ACM/IEEE International Symposium on Code Generation and Optimization (CGO ’25), where we invite you to fabulous Las Vegas.","2025","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XU8IC38K","book","2023","","ACM SIGCOMM '23: Proceedings of the ACM SIGCOMM 2023 Conference","","979-8-4007-0236-5","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WT4W8ZCY","book","2024","","CAIBDA '24: Proceedings of the 2024 4th International Conference on Artificial Intelligence, Big Data and Algorithms","","979-8-4007-1024-7","","","","","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5VU82LC","book","2023","","ICISS '23: Proceedings of the 2023 6th International Conference on Information Science and Systems","","979-8-4007-0820-6","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86RTBXB9","book","2023","","SOICT '23: Proceedings of the 12th International Symposium on Information and Communication Technology","","979-8-4007-0891-6","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GSV3YVNH","book","2023","","HOTOS '23: Proceedings of the 19th Workshop on Hot Topics in Operating Systems","","979-8-4007-0195-5","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YIHDYZ5","book","2023","","ICSE-SEIP '23: Proceedings of the 45th International Conference on Software Engineering: Software Engineering in Practice","","979-8-3503-0037-6","","","","","2023","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","IEEE Press","Melbourne, Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRJTRPGK","book","2024","","ICSE-SEIP '24: Proceedings of the 46th International Conference on Software Engineering: Software Engineering in Practice","","979-8-4007-0501-4","","","","","2024","2025-03-14 16:13:13","2025-03-14 16:13:13","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BR5GSE5U","conferencePaper","2021","Liu, Hao; Gao, Qian; Li, Jiang; Liao, Xiaochao; Xiong, Hao; Chen, Guangxing; Wang, Wenlin; Yang, Guobao; Zha, Zhiwei; Dong, Daxiang; Dou, Dejing; Xiong, Haoyi","JIZHI: A Fast and Cost-Effective Model-As-A-Service System for Web-Scale Online Inference at Baidu","Proceedings of the 27th ACM SIGKDD Conference on Knowledge Discovery &amp; Data Mining","978-1-4503-8332-5","","10.1145/3447548.3467146","https://doi.org/10.1145/3447548.3467146","In modern internet industries, deep learning based recommender systems have became an indispensable building block for a wide spectrum of applications, such as search engine, news feed, and short video clips. However, it remains challenging to carry the well-trained deep models for online real-time inference serving, with respect to the time-varying web-scale traffics from billions of users, in a cost-effective manner. In this work, we present JIZHI - a Model-as-a-Service system - that per second handles hundreds of millions of online inference requests to huge deep models with more than trillions of sparse parameters, for over twenty real-time recommendation services at Baidu, Inc. In JIZHI, the inference workflow of every recommendation request is transformed to a Staged Event-Driven Pipeline (SEDP), where each node in the pipeline refers to a staged computation or I/O intensive task processor. With traffics of real-time inference requests arrived, each modularized processor can be run in a fully asynchronized way and managed separately. Besides, JIZHI introduces the heterogeneous and hierarchical storage to further accelerate the online inference process by reducing unnecessary computations and potential data access latency induced by ultra-sparse model parameters. Moreover, an intelligent resource manager has been deployed to maximize the throughput of JIZHI over the shared infrastructure by searching the optimal resource allocation plan from historical logs and fine-tuning the load shedding policies over intermediate system feedback. Extensive experiments have been done to demonstrate the advantages of JIZHI from the perspectives of end-to-end service latency, system-wide throughput, and resource consumption. Since launched in July 2019, JIZHI has helped Baidu saved more than ten million US dollars in hardware and utility costs per year while handling 200% more traffics without sacrificing the inference efficiency.","2021","2025-03-14 16:13:13","2025-03-14 16:13:13","","3289–3298","","","","","","","KDD '21","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Virtual Event, Singapore","","","","intelligent resource management; MLOPS; online inference; recommendation system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
